STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,22700000,,
8316.T,3468.739746,4400,3383.552002,-374826.0742,-2.46,2021-06-22,2021-07-13,14,22.32870038,18.30997165,327.0566102,126134553.9,455.6588276,
7269.T,4532.498535,4300,4365.862793,-716533.6914,-3.68,2021-06-25,2021-07-16,14,54.81589233,39.32848653,578.3467978,125418020.2,452.5022915,
8591.T,1757.849731,14800,1721.36084,-540035.5957,-2.08,2021-06-28,2021-07-19,14,47.0287373,39.05848769,557.6569551,124877984.6,450.1232801,
8804.T,1509.715698,33300,1544.111816,1145390.735,2.28,2021-07-02,2021-07-26,16,19.07292841,13.08435516,371.0145754,126023375.3,455.1690542,
3186.T,2211.370117,15200,2236.017578,374641.4063,1.11,2021-07-26,2021-07-27,1,92.61322779,92.48717469,6.122729476,126398016.7,456.8194569,
3289.T,607.9299927,25400,568.9481812,-990138.0127,-6.41,2021-07-12,2021-08-04,17,11.72400429,11.45007966,615.796501,125407878.7,452.4576154,
9107.T,1064.028687,200,1149.203247,17034.91211,8,2021-08-02,2021-08-11,7,43.12591541,27.429886,650.7757144,125424913.6,452.5326591,
4543.T,4149.652344,16300,4254.125488,1702912.256,2.52,2021-07-27,2021-08-13,13,16.14449742,10.83056988,648.4311048,127127825.9,460.0344752,
8601.T,536.9941406,18600,544.7021484,143368.9453,1.44,2021-07-13,2021-08-16,24,19.67714432,11.73215983,689.5427693,127271194.8,460.6660565,
4848.T,2233.884033,200,2049.47876,-36881.05469,-8.25,2021-08-11,2021-08-16,3,42.07325989,25.24550421,590.4872492,127234313.8,460.5035849,
8088.T,6118.973633,5400,5702.650879,-2248142.871,-6.8,2021-07-29,2021-08-20,16,27.6666593,22.24615673,537.1217738,124986170.9,450.5998718,
4151.T,3311.115723,4300,3833.160156,2244791.064,15.77,2021-08-05,2021-09-06,22,9.91746004,8.184826758,596.5231079,127230962,460.4888192,
1973.T,1905.647217,9700,2027.623535,1183170.288,6.4,2021-08-23,2021-09-06,10,77.21066035,67.53915542,320.5081316,128414132.2,465.7010231,
6724.T,2084.039551,24100,2172.005615,2119982.153,4.22,2021-09-06,2021-09-15,7,71.5038602,53.12910876,489.962159,130534114.4,475.0401515,
1878.T,11082.72754,2500,12247.41602,2911721.191,10.51,2021-08-18,2021-09-17,22,7.613104427,6.229417396,501.6817837,133445835.6,487.8671171,
6134.T,2575.263184,11200,2862.42627,3216226.563,11.15,2021-08-30,2021-09-17,14,40.8756417,27.50155871,504.0263886,136662062.2,502.0355161,
9064.T,2738.787109,7900,2755.946533,135559.4482,0.63,2021-08-24,2021-09-22,20,8.341607261,5.459775619,617.3739489,136797621.6,502.6326943,
4689.T,726.8255005,118800,732.8323975,713619.3604,0.83,2021-09-17,2021-09-27,5,85.29938749,78.60963577,309.8093783,137511241,505.7763919,
4568.T,3013.318359,12600,2895.464844,-1484954.297,-3.91,2021-09-24,2021-10-15,13,84.66869476,80.30680594,279.1747082,136026286.7,499.234743,
4921.T,3667.115723,6700,3350.56543,-2120886.963,-8.63,2021-10-08,2021-10-21,8,28.56652681,19.4930253,596.070376,133905399.7,489.8916286,
4816.T,20217.44336,1000,17954.73438,-2262708.984,-11.19,2021-10-15,2021-10-26,7,22.5927331,18.93995146,703.8845181,131642690.7,479.9237476,
1719.T,728.4063721,102600,706.5541992,-2242032.935,-3,2021-10-06,2021-10-27,14,23.18362452,19.78043081,376.0368132,129400657.8,470.0469506,
4527.T,1668.197998,100,1687.852783,1965.478516,1.18,2021-10-11,2021-10-28,12,18.6437499,14.2489537,707.1940332,129402623.3,470.0556091,
9509.T,485.7606812,14000,441.0072937,-626547.4243,-9.21,2021-10-26,2021-10-29,3,20.16423252,18.40549001,215.596405,128776075.8,467.2954883,11.93305224
5947.T,3893.873047,4100,3945.921549,213398.8607,1.34,2021-10-19,2021-11-16,20,14.28449108,9.287063091,636.9273119,128989474.7,468.2355713,
2201.T,3908.494873,7300,3622.855469,-2085167.651,-7.31,2021-11-01,2021-11-24,17,30.80808749,14.91566875,549.6093514,126904307,459.0498108,
9697.T,3143.736328,8900,2859.186768,-2532491.089,-9.05,2021-11-12,2021-11-24,8,42.83874981,40.42829584,476.3461745,124371816,447.8934624,
7270.T,2137.38501,13200,2150.549805,173775.293,0.62,2021-11-04,2021-11-26,16,70.05820297,68.19087793,380.4935953,124545591.2,448.6589923,
5021.T,2126.515137,13200,2041.236816,-1125673.828,-4.01,2021-11-11,2021-12-03,16,14.79774103,10.39000997,639.9363423,123419917.4,443.7000767,
6055.T,1556.380249,20400,1761.476929,4183972.266,13.18,2021-12-01,2021-12-09,6,30.61008908,23.39100311,665.2594342,127603889.7,462.1316726,
4716.T,10375.34863,1500,10230.57617,-217158.6914,-1.4,2021-11-19,2021-12-13,16,50.13342384,35.75560704,519.1000081,127386731,461.1750264,
3626.T,3350.410889,7700,3355.266602,37388.98926,0.14,2021-12-13,2021-12-15,2,55.28359251,52.77923427,525.7073907,127424120,461.3397356,
3254.T,1717.484741,10200,1834.28125,1191324.39,6.8,2021-11-25,2021-12-20,17,30.0874732,20.75660406,530.5860527,128615444.4,466.5878607,
8113.T,4826.470703,5400,4881.629883,297859.5703,1.14,2021-12-15,2021-12-21,4,66.3960101,59.99588768,397.1748102,128913303.9,467.9000174,
4716.T,10346.39453,2400,8937.277344,-3381881.25,-13.62,2021-12-16,2021-12-22,4,31.96199243,26.6085503,292.990529,125531422.7,453.0018621,
1878.T,11963.66699,2500,11852.5498,-277792.9688,-0.93,2021-12-03,2021-12-27,15,13.54300233,6.137427403,460.4578546,125253629.7,451.7781045,
6841.T,2099.656006,13600,2035.559326,-871714.8438,-3.05,2021-12-07,2021-12-28,14,19.51975282,12.26304103,592.6711981,124381914.9,447.937951,
3774.T,2289.834473,3300,2094.747559,-643786.8164,-8.52,2021-12-28,2022-01-06,7,23.69504844,19.93206104,616.7438791,123738128.1,445.1018858,
4612.T,1254.2677,13400,1082.962646,-2295487.72,-13.66,2022-01-04,2022-01-11,5,36.4968841,28.30313502,387.5327716,121442640.3,434.989605,
2782.T,3109.550781,14600,3095.352295,-207297.9004,-0.46,2021-12-21,2022-01-12,15,8.818001726,6.130225635,80.19535155,121235342.4,434.0763984,
7164.T,4700.331543,2400,4846.773926,351461.7188,3.12,2021-12-23,2022-01-19,18,18.0854641,15.87522516,165.9263608,121586804.2,435.6246879,
2331.T,762.2094727,13200,694.9556885,-887749.9512,-8.82,2021-12-29,2022-01-19,15,10.50333737,9.67923239,438.3209421,120699054.2,431.7138952,
3861.T,545.7324219,20400,558.0493774,251265.8936,2.26,2022-01-12,2022-01-19,5,64.68647455,49.65908065,92.69153842,120950320.1,432.8207934,
9513.T,1376.057007,10800,1381.579712,59645.21484,0.4,2022-01-17,2022-01-21,4,37.69903001,27.7076174,541.4488049,121009965.3,433.0835477,
7974.T,4682.86377,5700,4973.512695,1656698.877,6.21,2022-01-20,2022-02-04,8,38.82616509,24.50797656,526.2425995,122666664.2,440.3817806,
8410.T,227.7503052,135900,228.6723633,125307.6965,0.4,2022-01-28,2022-02-15,9,53.6315618,48.41722275,508.8351473,122791971.9,440.9337969,
6724.T,1717.736694,16500,1755.676758,626011.0474,2.21,2022-02-04,2022-02-16,8,12.804757,8.274402762,645.7540881,123417982.9,443.6915548,
2801.T,8558.524414,5600,8844.46582,1601271.875,3.34,2022-01-24,2022-02-18,16,12.90046263,8.235581757,559.7630809,125019254.8,450.7456159,
5393.T,2417.516602,6300,2386.761719,-193755.7617,-1.27,2022-01-31,2022-02-22,13,17.17712515,15.05388987,501.2798025,124825499.1,449.8920663,
7956.T,2117.592285,28300,1944.592651,-4895889.636,-8.17,2022-02-16,2022-02-24,6,39.64526127,30.01061973,309.235044,119929609.4,428.3242706,
6902.T,1804.931274,100,1732.588867,-7234.240723,-4.01,2022-02-02,2022-02-25,16,13.63460211,9.899387695,597.9367838,119922375.2,428.2924017,
5714.T,5153.103516,1900,5993.821289,1597363.77,16.31,2022-02-28,2022-03-03,3,44.50628785,33.77444692,497.5838064,121519738.9,435.3292465,
7550.T,2730.475342,4200,2731.462158,4144.628906,0.04,2022-03-01,2022-03-10,7,49.30557169,41.97221951,440.6930488,121523883.6,435.3475047,
2384.T,3155.632813,2600,3263.266846,279848.4863,3.41,2022-02-25,2022-03-22,17,30.77307892,17.8424982,589.7449843,121803732.1,436.5803175,
9432.T,31.61300659,1000,32.04287338,429.8667908,1.36,2022-03-15,2022-03-22,5,86.90529921,80.88867257,3.787952536,121804161.9,436.5822111,
5020.T,430.7121887,78900,433.0425415,183864.8346,0.54,2022-03-03,2022-03-30,19,42.8762012,29.83073609,480.5165305,121988026.8,437.3921884,
8331.T,661.2124023,80100,722.9538574,4945490.552,9.34,2022-03-10,2022-03-30,14,11.6766342,8.799069954,520.7038221,126933517.3,459.1784904,
5334.T,1709.205322,15400,1791.408325,1265926.245,4.81,2022-03-14,2022-04-04,15,17.63979209,10.16370407,643.275953,128199443.6,464.755258,
1719.T,801.2470703,100,810.7347412,948.7670898,1.18,2022-03-23,2022-04-07,10,26.21358508,17.21670365,402.3223857,128200392.3,464.7594376,
4921.T,2805.124512,3000,2535.234131,-809671.1426,-9.62,2022-03-22,2022-04-12,14,24.88881753,18.1085659,613.5765482,127390721.2,461.1926043,
3349.T,12856.37109,200,11766.84766,-217904.6875,-8.47,2022-04-14,2022-04-19,1,10.83258406,6.929727171,612.1352795,127172816.5,460.2326718,
4307.T,4113.873535,29100,3893.224854,-6420876.636,-5.36,2022-04-04,2022-04-25,12,59.83401232,52.93605786,463.8620487,120751939.9,431.9468716,
9503.T,1118.084961,1800,1127.584229,17098.68164,0.85,2022-04-13,2022-04-27,8,50.17574414,43.67820636,388.2991452,120769038.5,432.0221962,
8058.T,4279.173828,300,3907.977783,-111358.8135,-8.67,2022-04-19,2022-05-10,13,51.21694806,39.82183103,629.840195,120657679.7,431.5316288,
3288.T,4603.224121,200,4617.776367,2910.449219,0.32,2022-05-10,2022-05-12,2,14.53099462,14.33699028,714.2949916,120660590.2,431.5444501,
2433.T,1484.165527,1000,1350.552246,-133613.2813,-9,2022-04-20,2022-05-13,15,41.60487669,33.53871691,666.9670224,120526976.9,430.9558454,
4183.T,2817.299561,700,2943.940918,88648.9502,4.5,2022-04-21,2022-05-17,16,22.64337355,18.08920425,645.97893,120615625.8,431.3463694,
4812.T,3630.797607,10500,3917.567383,3011082.642,7.9,2022-04-26,2022-05-20,16,24.461562,19.99232371,617.5588722,123626708.5,444.6110506,
2181.T,190.6971893,8400,193.9202423,27073.64502,1.69,2022-05-17,2022-05-30,9,28.777735,14.0258494,682.9190766,123653782.1,444.7303178,
2201.T,3809.743652,10800,3853.589844,473538.8672,1.15,2022-05-20,2022-05-30,6,40.00001465,38.44701066,424.5469028,124127321,446.8163921,
4704.T,7085.436523,11000,7104.955566,214709.4727,0.28,2022-04-28,2022-06-02,23,51.54001328,33.13637474,708.932036,124342030.5,447.7622488,
7733.T,2735.512695,500,2760.335938,12411.62109,0.91,2022-05-13,2022-06-03,14,48.17548469,33.3589114,209.0085175,124354442.1,447.8169255,
2670.T,1659.907959,26000,1771.982178,2913929.688,6.75,2022-05-30,2022-06-09,7,62.74504929,57.77895499,507.2682203,127268371.8,460.6536202,
8002.T,1278.64502,1200,1309.010986,36439.16016,2.37,2022-05-18,2022-06-13,17,35.50662362,25.77840492,562.4467374,127304810.9,460.8141451,
2317.T,433.5924988,100,395.2214661,-3837.103271,-8.85,2022-06-08,2022-06-15,5,52.83066068,46.15533452,385.7762919,127300973.8,460.7972416,
4005.T,515.539856,200,508.8938599,-1329.199219,-1.29,2022-06-01,2022-06-22,14,23.33335762,17.1282355,397.1874847,127299644.6,460.7913861,
6055.T,1823.132813,43600,1920.287354,4235937.988,5.33,2022-06-03,2022-06-30,19,26.16069461,18.39283562,513.4138181,131535582.6,479.4519059,
9503.T,1208.329712,13200,1269.126099,802512.3047,5.03,2022-06-16,2022-07-01,10,31.64836264,22.85897376,551.966539,132338094.9,482.9872024,
8113.T,4263.385742,3800,4477.650879,814207.5195,5.03,2022-06-21,2022-07-01,7,29.59613467,18.59629679,304.9478185,133152302.5,486.5740196,
9684.T,5706.418457,1000,6137.091309,430672.8516,7.55,2022-06-23,2022-07-20,18,25.11630601,17.06852118,622.0211012,133582975.3,488.4712569,
4732.T,2243.968262,3000,2475.640625,695017.0898,10.32,2022-06-24,2022-07-20,17,23.4034784,18.65082419,696.4331885,134277992.4,491.5330061,
6670.T,913.3110352,11100,920.0691528,75015.1062,0.74,2022-07-20,2022-07-28,6,73.90419248,60.7037476,218.0993053,134353007.5,491.8634692,
6724.T,1852.309692,65200,1915.949707,4149328.955,3.44,2022-07-04,2022-07-29,19,5.768683856,4.261955994,615.8895717,138502336.5,510.1424514,
7167.T,253.1405945,100,255.0438843,190.3289795,0.75,2022-07-22,2022-07-29,5,65.83329863,61.18332004,52.84178523,138502526.8,510.1432898,
6055.T,1842.960327,1800,1903.43396,108852.5391,3.28,2022-07-21,2022-08-08,12,21.64672753,12.19060744,538.6652228,138611379.3,510.6228164,
2413.T,4642.519043,26900,4658.428223,427956.9336,0.34,2022-08-01,2022-08-09,6,61.59520383,44.54370845,490.5495843,139039336.3,512.5080892,
4751.T,1425.212036,100,1427.152344,194.0307617,0.14,2022-08-04,2022-08-15,7,76.61713433,57.60992125,231.5886403,139039530.3,512.508944,
8804.T,1873.356689,5400,2038.342651,890924.1943,8.81,2022-07-28,2022-08-22,17,71.22017271,66.92695544,351.8261512,139930454.5,516.4337202,
1719.T,813.5272217,100,817.2504272,372.3205566,0.46,2022-08-15,2022-08-24,7,56.42770381,51.35243997,495.4476082,139930826.8,516.4353604,
4151.T,3061.655762,40900,3076.375488,602036.8164,0.48,2022-08-10,2022-08-25,11,41.21065441,27.8890668,613.8310783,140532863.6,519.0875049,
4612.T,1060.470337,3200,1094.104736,107630.0781,3.17,2022-08-08,2022-08-26,14,30.73971105,23.73237074,603.8342789,140640493.7,519.5616463,
9434.T,1395.029053,100,1397.793457,276.4404297,0.2,2022-08-12,2022-08-26,10,39.86765739,28.83437549,551.2067484,140640770.1,519.5628641,
8570.T,1352.942017,400,1367.273926,5732.763672,1.06,2022-08-30,2022-09-07,6,62.39623279,52.81524859,578.0309325,140646502.9,519.5881185,
8354.T,2343.864014,58400,2369.371582,1489641.992,1.09,2022-08-25,2022-09-09,11,84.78257347,81.13537831,33.25497055,142136144.9,526.150418,
4403.T,5210.475098,600,4948.006836,-157480.957,-5.04,2022-08-26,2022-09-16,14,27.30292881,20.93153329,639.3067568,141978663.9,525.4566693,
4005.T,523.1353149,200,481.3604431,-8354.974365,-7.99,2022-09-13,2022-09-28,11,37.21832107,29.23672155,609.2826381,141970309,525.4198633,
5019.T,3245.989502,900,2986.121338,-233881.3477,-8.01,2022-09-20,2022-09-28,6,22.79568741,22.79468629,464.472757,141736427.6,524.389549,
9983.T,27501.30273,5000,25331.71094,-10847958.98,-7.89,2022-09-09,2022-09-30,14,22.44142782,15.31400859,685.9149712,130888468.6,476.6011834,
4768.T,4502.23291,100,4376.092773,-12614.01367,-2.8,2022-09-08,2022-10-03,16,38.38172699,23.67191831,630.3433785,130875854.6,476.5456151,
4206.T,3009.979736,4800,3053.462646,208717.9688,1.44,2022-10-03,2022-10-12,6,45.18457231,39.14371683,432.8358347,131084572.6,477.4650775,
9744.T,2254.45166,400,2283.936279,11793.84766,1.31,2022-09-12,2022-10-13,22,13.40217941,8.606592275,659.2708807,131096366.4,477.5170328,
6501.T,6277.418945,100,6419.930176,14251.12305,2.27,2022-09-29,2022-10-14,10,12.17027913,7.860787689,404.150931,131110617.6,477.579813,
7202.T,1597.761353,20000,1625.424072,553254.3945,1.73,2022-10-05,2022-10-14,7,34.42807696,27.55973355,571.3831647,131663872,480.0170571,
8058.T,4091.979492,4700,3951.109619,-662088.4033,-3.44,2022-10-04,2022-10-26,16,25.66618475,13.8804195,624.7722595,131001783.5,477.1003681,1.728354975
3382.T,5497.84082,15400,5530.478027,502612.9883,0.59,2022-10-18,2022-11-01,10,36.64236506,26.11920606,584.331217,131504396.5,479.3145222,
2229.T,2925.570801,15700,2928.516113,46241.40625,0.1,2022-11-01,2022-11-02,1,39.4410213,38.49188542,615.4456326,131550637.9,479.5182288,
7164.T,4724.64502,19300,4831.47168,2061754.541,2.26,2022-11-02,2022-11-14,8,50.95240629,43.74924831,533.5186112,133612392.5,488.6008479,
8308.T,555.2507324,200,561.1721191,1184.277344,1.07,2022-11-08,2022-11-14,4,58.65040535,54.88283323,472.9191127,133613576.8,488.606065,
4612.T,946.7072754,29300,1101.029419,4521638.806,16.3,2022-10-19,2022-11-17,21,14.79084056,9.015732536,305.2076958,138135215.6,508.5251787,
9434.T,1396.668091,4500,1409.956177,59796.38672,0.95,2022-10-26,2022-11-17,16,50.55147454,43.71348597,246.205005,138195012,508.7885989,
2784.T,1678.849609,3700,1661.187866,-65348.44971,-1.05,2022-10-31,2022-11-22,16,43.03995019,30.22984506,416.7681202,138129663.5,508.5007203,
8595.T,2104.118164,44400,2215.251221,4934307.715,5.28,2022-11-15,2022-12-01,12,42.98297593,38.79795176,515.593066,143063971.2,530.2377587,
7186.T,435.2796631,88600,453.6174011,1624723.59,4.21,2022-11-17,2022-12-01,10,14.80000771,11.85117749,512.923084,144688694.8,537.3951313,
4848.T,2963.080811,700,2987.448242,17057.20215,0.82,2022-11-24,2022-12-05,7,59.66295057,38.27450474,624.020423,144705752,537.4702732,
8331.T,814.0334473,2600,815.0177612,2559.216309,0.12,2022-11-22,2022-12-07,11,36.43564117,20.97461039,603.6583177,144708311.2,537.4815473,
4543.T,3985.990234,400,3946.446533,-15817.48047,-0.99,2022-11-25,2022-12-16,15,15.53324832,11.7763587,581.2662177,144692493.7,537.4118667,
1942.T,840.810791,200,841.7806396,193.9697266,0.12,2022-12-13,2022-12-26,8,33.13073677,27.0706454,554.7946051,144692687.7,537.4127212,
9984.T,5871.725098,24000,5751.650391,-2881792.969,-2.04,2022-12-06,2022-12-27,13,9.622204644,8.842027407,603.5046279,141810894.7,524.717598,
7167.T,289.214386,200,329.9761047,8152.34375,14.09,2022-12-14,2022-12-27,7,27.57899881,26.8737133,435.6639845,141819047.1,524.7535114,
5108.T,4863.404297,400,4613.334473,-100027.9297,-5.14,2022-12-09,2022-12-30,13,10.50108286,8.407056884,661.4471058,141719019.2,524.3128597,
3038.T,3832.078369,400,3767.464844,-25845.41016,-1.69,2022-12-22,2023-01-16,14,66.07638776,50.23258429,465.1683153,141693173.8,524.1990033,
2433.T,1286.036987,100,1288.966553,292.956543,0.23,2022-12-26,2023-01-16,13,33.69525174,24.50833601,534.5414865,141693466.7,524.2002939,
6702.T,17434.85156,4000,18420.98633,3944539.063,5.66,2022-12-27,2023-01-30,20,25.4891053,18.21509526,646.6799686,145638005.8,541.5771179,
4403.T,5232.612305,13000,5399.506348,2169622.559,3.19,2022-12-28,2023-02-01,21,11.61579178,8.551131741,651.8675089,147807628.3,551.1349266,
9531.T,2419.729492,400,2803.953369,153689.5508,15.88,2023-01-17,2023-02-01,8,28.43604657,23.45026307,365.4482429,147961317.9,551.811973,
4183.T,2881.402344,700,2866.922852,-10135.64453,-0.5,2023-01-06,2023-02-02,16,14.53171706,12.35112253,299.6511695,147951182.2,551.7673226,
3405.T,1018.545471,900,1030.343262,10618.01147,1.16,2023-01-18,2023-02-03,9,14.02161267,8.712753478,515.2827642,147961800.2,551.814098,
6857.T,2360.993164,7900,2463.116455,806773.999,4.33,2023-02-06,2023-02-15,7,75.41646046,70.39173678,294.8121578,148768574.2,555.3681685,
5076.T,963.5498047,20600,972.8774414,192149.3164,0.97,2023-02-16,2023-02-24,6,46.41077217,35.34962235,544.4183336,148960723.6,556.2146412,
9503.T,1199.062744,61500,1253.345337,3338379.456,4.53,2023-01-30,2023-02-27,20,45.86211062,37.36814391,538.4298739,152299103,570.9211587,
5344.T,17507.78906,1100,17776.67969,295779.6875,1.54,2023-02-07,2023-03-01,16,71.27525922,63.01189054,289.1906592,152594882.7,572.2241529,
6028.T,3344.360596,23000,3378.838623,792994.6289,1.03,2023-02-27,2023-03-01,2,10.35330081,8.745031401,627.5919614,153387877.3,575.7175213,
4502.T,4074.384277,4500,4015.80835,-263591.6748,-1.44,2023-02-08,2023-03-02,16,65.9615385,49.82286671,465.8203611,153124285.7,574.5563245,
7564.T,5303.607422,3300,5441.876465,456287.8418,2.61,2023-02-09,2023-03-02,15,28.2448275,18.13375878,542.2534653,153580573.5,576.5664031,
7741.T,13163.53223,7400,13566.64941,2983067.188,3.06,2023-03-01,2023-03-15,10,13.348571,9.795503919,633.3594019,156563640.7,589.7076682,
6532.T,5436.970215,3700,5380.179688,-210124.9512,-1.04,2023-02-24,2023-03-17,15,47.78656572,46.3347086,537.3752662,156353515.7,588.7820077,
5019.T,2962.039795,4100,2722.186768,-983397.4121,-8.1,2023-03-03,2023-03-17,10,14.27436421,8.488608888,654.4817331,155370118.3,584.4498605,
3659.T,3074.503906,3900,3034.575195,-155721.9727,-1.3,2023-03-06,2023-03-28,16,31.15125022,18.40274864,609.6044215,155214396.4,583.7638606,
3148.T,3390.325195,3500,3370.469482,-69494.99512,-0.59,2023-03-07,2023-03-29,16,29.64354019,18.05421298,653.8102599,155144901.4,583.4577152,
4716.T,8774.974609,1600,9099.973633,519998.4375,3.7,2023-03-22,2023-04-05,9,16.14695497,15.88770879,329.7617865,155664899.8,585.7484573,
6586.T,3310.169922,30300,3096.785645,-6465543.604,-6.45,2023-03-15,2023-04-06,15,17.98208549,13.0862375,547.1252498,149199356.2,557.2658863,
8111.T,11775.03613,600,11935.75098,96428.90625,1.36,2023-03-28,2023-04-06,6,45.2032861,34.20204628,629.3464249,149295785.1,557.6906833,
1878.T,12678.40625,700,13159.3418,336654.8828,3.79,2023-03-29,2023-04-07,5,45.36642292,35.08665613,593.1788137,149632440,559.1737444,
4819.T,4188.087402,2500,4515,817281.4941,7.81,2023-03-17,2023-04-11,14,16.53710454,9.602508514,22.31350574,150449721.5,562.7741034,
6753.T,957,35800,963,214800,0.63,2023-04-11,2023-04-19,6,72.94794189,67.97628789,126.6316643,150664521.5,563.7203589,
